,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,training_set,seed,threshold
210,574,214,138,1181730,1.0,0.9997023648465826,0.7284263959390863,0.8061797752808989,0.7653333333333333,canlobby_client_names,5,0.12
211,554,144,158,1181800,1.0,0.9997446425672385,0.7936962750716332,0.7780898876404494,0.7858156028368793,canlobby_client_names,5,0.14
212,550,124,162,1181820,1.0,0.9997581714378484,0.8160237388724035,0.7724719101123596,0.7936507936507936,canlobby_client_names,5,0.16
213,546,112,166,1181832,1.0,0.9997649358731533,0.8297872340425532,0.7668539325842697,0.7970802919708029,canlobby_client_names,5,0.18
214,534,94,178,1181850,1.0,0.999770009199632,0.8503184713375797,0.75,0.7970149253731342,canlobby_client_names,5,0.2
215,484,76,228,1181868,1.0,0.9997429514584123,0.8642857142857143,0.6797752808988764,0.761006289308176,canlobby_client_names,5,0.22
216,450,56,262,1181888,1.0,0.9997311136966286,0.8893280632411067,0.6320224719101124,0.7389162561576356,canlobby_client_names,5,0.24
217,436,56,276,1181888,1.0,0.999719275934845,0.8861788617886179,0.6123595505617978,0.7242524916943522,canlobby_client_names,5,0.26
218,418,38,294,1181906,1.0,0.999719275934845,0.9166666666666666,0.5870786516853933,0.7157534246575343,canlobby_client_names,5,0.28
219,408,34,304,1181910,1.0,0.9997142026083663,0.9230769230769231,0.5730337078651685,0.7071057192374349,canlobby_client_names,5,0.3
220,406,34,306,1181910,1.0,0.99971251149954,0.9227272727272727,0.5702247191011236,0.7048611111111112,canlobby_client_names,5,0.32
221,398,32,314,1181912,1.0,0.9997074381730613,0.9255813953488372,0.5589887640449438,0.6970227670753065,canlobby_client_names,5,0.34
222,384,20,328,1181924,1.0,0.9997057470642351,0.9504950495049505,0.5393258426966292,0.6881720430107526,canlobby_client_names,5,0.36
223,382,16,330,1181928,1.0,0.9997074381730613,0.9597989949748744,0.5365168539325843,0.6882882882882885,canlobby_client_names,5,0.38
224,380,16,332,1181928,1.0,0.9997057470642351,0.9595959595959596,0.5337078651685393,0.6859205776173284,canlobby_client_names,5,0.4
225,372,8,340,1181936,1.0,0.9997057470642351,0.9789473684210527,0.5224719101123596,0.6813186813186813,canlobby_client_names,5,0.42
226,366,8,346,1181936,1.0,0.9997006737377564,0.9786096256684492,0.5140449438202247,0.6740331491712708,canlobby_client_names,5,0.44
227,366,6,346,1181938,1.0,0.9997023648465826,0.9838709677419355,0.5140449438202247,0.6752767527675276,canlobby_client_names,5,0.46
228,340,6,372,1181938,1.0,0.9996803804318416,0.9826589595375722,0.47752808988764045,0.6427221172022684,canlobby_client_names,5,0.48
229,332,6,380,1181938,1.0,0.9996736159965366,0.9822485207100592,0.46629213483146065,0.6323809523809523,canlobby_client_names,5,0.5
230,330,6,382,1181938,1.0,0.9996719248877104,0.9821428571428571,0.46348314606741575,0.6297709923664123,canlobby_client_names,5,0.52
231,326,6,386,1181938,1.0,0.9996685426700579,0.9819277108433735,0.45786516853932585,0.6245210727969349,canlobby_client_names,5,0.54
232,322,6,390,1181938,1.0,0.9996651604524054,0.9817073170731707,0.45224719101123595,0.6192307692307693,canlobby_client_names,5,0.56
233,316,6,396,1181938,1.0,0.9996600871259267,0.9813664596273292,0.4438202247191011,0.6112185686653772,canlobby_client_names,5,0.58
234,298,2,414,1181942,1.0,0.9996482493641431,0.9933333333333333,0.41853932584269665,0.5889328063241106,canlobby_client_names,5,0.6
235,282,2,430,1181942,1.0,0.9996347204935332,0.9929577464788732,0.3960674157303371,0.5662650602409639,canlobby_client_names,5,0.62
236,278,2,434,1181942,1.0,0.9996313382758807,0.9928571428571429,0.3904494382022472,0.5604838709677419,canlobby_client_names,5,0.64
237,266,2,446,1181942,1.0,0.9996211916229233,0.9925373134328358,0.37359550561797755,0.5428571428571429,canlobby_client_names,5,0.66
238,252,2,460,1181942,1.0,0.9996093538611397,0.9921259842519685,0.3539325842696629,0.5217391304347827,canlobby_client_names,5,0.68
239,252,2,460,1181942,1.0,0.9996093538611397,0.9921259842519685,0.3539325842696629,0.5217391304347827,canlobby_client_names,5,0.7000000000000001
240,238,2,474,1181942,1.0,0.999597516099356,0.9916666666666667,0.3342696629213483,0.4999999999999999,canlobby_client_names,5,0.72
241,232,2,480,1181942,1.0,0.9995924427728773,0.9914529914529915,0.3258426966292135,0.4904862579281184,canlobby_client_names,5,0.74
242,232,2,480,1181942,1.0,0.9995924427728773,0.9914529914529915,0.3258426966292135,0.4904862579281184,canlobby_client_names,5,0.76
243,222,2,490,1181942,1.0,0.9995839872287462,0.9910714285714286,0.31179775280898875,0.47435897435897434,canlobby_client_names,5,0.78
244,212,2,500,1181942,1.0,0.999575531684615,0.9906542056074766,0.29775280898876405,0.4578833693304536,canlobby_client_names,5,0.8
245,194,2,518,1181942,1.0,0.9995603117051789,0.9897959183673469,0.27247191011235955,0.4273127753303965,canlobby_client_names,5,0.8200000000000001
246,176,0,536,1181944,1.0,0.999546782834569,1.0,0.24719101123595505,0.3963963963963964,canlobby_client_names,5,0.84
247,166,0,546,1181944,1.0,0.9995383272904378,1.0,0.23314606741573032,0.378132118451025,canlobby_client_names,5,0.86
248,152,0,560,1181944,1.0,0.9995264895286542,1.0,0.21348314606741572,0.3518518518518518,canlobby_client_names,5,0.88
249,142,0,570,1181944,1.0,0.999518033984523,1.0,0.199438202247191,0.3325526932084309,canlobby_client_names,5,0.9
250,120,0,592,1181944,1.0,0.9994994317874344,1.0,0.16853932584269662,0.28846153846153844,canlobby_client_names,5,0.92
251,86,0,626,1181944,1.0,0.9994706829373884,1.0,0.12078651685393259,0.2155388471177945,canlobby_client_names,5,0.9400000000000001
252,54,0,658,1181944,1.0,0.9994436251961686,1.0,0.07584269662921349,0.1409921671018277,canlobby_client_names,5,0.96
253,14,0,698,1181944,1.0,0.9994098030196439,1.0,0.019662921348314606,0.03856749311294766,canlobby_client_names,5,0.98
254,4,0,708,1181944,1.0,0.9994013474755128,1.0,0.0056179775280898875,0.0111731843575419,canlobby_client_names,5,1.0
255,712,1205990,0,0,1.0,0.0005900379712638249,0.0005900379712638249,1.0,0.0011793800635076287,canlobby_client_names,6,0.0
256,646,216604,66,989386,1.0,0.8204444842222852,0.0029735327963176066,0.9073033707865169,0.0059276387627201065,canlobby_client_names,6,0.02
257,604,19390,108,1186600,1.0,0.983841909601542,0.030209062718815644,0.848314606741573,0.05834057761035449,canlobby_client_names,6,0.04
258,570,3978,142,1202012,1.0,0.9965857353348216,0.12532981530343007,0.800561797752809,0.21673003802281368,canlobby_client_names,6,0.06
259,564,716,148,1205274,1.0,0.9992839988663316,0.440625,0.7921348314606742,0.5662650602409639,canlobby_client_names,6,0.08
260,542,302,170,1205688,1.0,0.999608851232533,0.6421800947867299,0.7612359550561798,0.6966580976863753,canlobby_client_names,6,0.1
261,536,194,176,1205796,1.0,0.9996933791441466,0.7342465753424657,0.7528089887640449,0.7434119278779473,canlobby_client_names,6,0.12
262,530,138,182,1205852,1.0,0.9997348143949376,0.7934131736526946,0.7443820224719101,0.7681159420289855,canlobby_client_names,6,0.14
263,524,78,188,1205912,1.0,0.9997795644657919,0.8704318936877077,0.7359550561797753,0.797564687975647,canlobby_client_names,6,0.16
264,514,58,198,1205932,1.0,0.9997878515159501,0.8986013986013986,0.7219101123595506,0.8006230529595018,canlobby_client_names,6,0.18
265,512,40,200,1205950,1.0,0.9998011107962032,0.927536231884058,0.7191011235955056,0.8101265822784809,canlobby_client_names,6,0.2
266,500,30,212,1205960,1.0,0.9997994533861716,0.9433962264150944,0.702247191011236,0.8051529790660227,canlobby_client_names,6,0.22
267,496,24,216,1205966,1.0,0.9998011107962032,0.9538461538461539,0.6966292134831461,0.8051948051948052,canlobby_client_names,6,0.24
268,492,22,220,1205968,1.0,0.9997994533861716,0.9571984435797666,0.6910112359550562,0.802610114192496,canlobby_client_names,6,0.26
269,490,18,222,1205972,1.0,0.9998011107962032,0.9645669291338582,0.6882022471910112,0.8032786885245901,canlobby_client_names,6,0.28
270,486,14,226,1205976,1.0,0.9998011107962032,0.972,0.6825842696629213,0.801980198019802,canlobby_client_names,6,0.3
271,478,14,234,1205976,1.0,0.9997944811560766,0.9715447154471545,0.6713483146067416,0.7940199335548173,canlobby_client_names,6,0.32
272,466,6,246,1205984,1.0,0.9997911663360134,0.9872881355932204,0.6544943820224719,0.7871621621621623,canlobby_client_names,6,0.34
273,458,6,254,1205984,1.0,0.9997845366958868,0.9870689655172413,0.6432584269662921,0.7789115646258502,canlobby_client_names,6,0.36
274,452,4,260,1205986,1.0,0.9997812218758235,0.9912280701754386,0.6348314606741573,0.773972602739726,canlobby_client_names,6,0.38
275,416,4,296,1205986,1.0,0.999751388495254,0.9904761904761905,0.5842696629213483,0.7349823321554769,canlobby_client_names,6,0.4
276,402,4,310,1205986,1.0,0.9997397866250325,0.9901477832512315,0.5646067415730337,0.7191413237924865,canlobby_client_names,6,0.42
277,394,4,318,1205986,1.0,0.999733156984906,0.9899497487437185,0.5533707865168539,0.7099099099099099,canlobby_client_names,6,0.44
278,388,4,324,1205986,1.0,0.9997281847548111,0.9897959183673469,0.5449438202247191,0.7028985507246377,canlobby_client_names,6,0.46
279,384,4,328,1205986,1.0,0.9997248699347477,0.9896907216494846,0.5393258426966292,0.6981818181818182,canlobby_client_names,6,0.48
280,372,2,340,1205988,1.0,0.9997165828845895,0.9946524064171123,0.5224719101123596,0.6850828729281768,canlobby_client_names,6,0.5
281,368,2,344,1205988,1.0,0.9997132680645263,0.9945945945945946,0.5168539325842697,0.6802218114602588,canlobby_client_names,6,0.52
282,362,2,350,1205988,1.0,0.9997082958344313,0.9945054945054945,0.5084269662921348,0.6728624535315985,canlobby_client_names,6,0.54
283,358,2,354,1205988,1.0,0.9997049810143681,0.9944444444444445,0.5028089887640449,0.667910447761194,canlobby_client_names,6,0.56
284,342,2,370,1205988,1.0,0.9996917217341149,0.9941860465116279,0.4803370786516854,0.6477272727272728,canlobby_client_names,6,0.58
285,334,2,378,1205988,1.0,0.9996850920939884,0.9940476190476191,0.4691011235955056,0.6374045801526718,canlobby_client_names,6,0.6
286,332,2,380,1205988,1.0,0.9996834346839568,0.9940119760479041,0.46629213483146065,0.6347992351816443,canlobby_client_names,6,0.62
287,326,2,386,1205988,1.0,0.9996784624538618,0.9939024390243902,0.45786516853932585,0.626923076923077,canlobby_client_names,6,0.64
288,318,2,394,1205988,1.0,0.9996718328137353,0.99375,0.44662921348314605,0.6162790697674418,canlobby_client_names,6,0.66
289,314,2,398,1205988,1.0,0.999668517993672,0.9936708860759493,0.4410112359550562,0.6108949416342413,canlobby_client_names,6,0.68
290,314,0,398,1205990,1.0,0.9996701754037036,1.0,0.4410112359550562,0.6120857699805069,canlobby_client_names,6,0.7000000000000001
291,298,0,414,1205990,1.0,0.9996569161234505,1.0,0.41853932584269665,0.5900990099009902,canlobby_client_names,6,0.72
292,286,0,426,1205990,1.0,0.9996469716632607,1.0,0.40168539325842695,0.5731462925851702,canlobby_client_names,6,0.74
293,266,0,446,1205990,1.0,0.9996303975629443,1.0,0.37359550561797755,0.5439672801635992,canlobby_client_names,6,0.76
294,258,0,454,1205990,1.0,0.9996237679228177,1.0,0.36235955056179775,0.5319587628865979,canlobby_client_names,6,0.78
295,240,0,472,1205990,1.0,0.999608851232533,1.0,0.33707865168539325,0.5042016806722689,canlobby_client_names,6,0.8
296,230,0,482,1205990,1.0,0.9996005641823748,1.0,0.32303370786516855,0.4883227176220807,canlobby_client_names,6,0.8200000000000001
297,218,0,494,1205990,1.0,0.9995906197221849,1.0,0.3061797752808989,0.4688172043010753,canlobby_client_names,6,0.84
298,202,0,510,1205990,1.0,0.9995773604419318,1.0,0.28370786516853935,0.4420131291028446,canlobby_client_names,6,0.86
299,182,0,530,1205990,1.0,0.9995607863416154,1.0,0.2556179775280899,0.407158836689038,canlobby_client_names,6,0.88
300,158,0,554,1205990,1.0,0.9995408974212358,1.0,0.22191011235955055,0.36321839080459767,canlobby_client_names,6,0.9
301,124,0,588,1205990,1.0,0.9995127214506978,1.0,0.17415730337078653,0.2966507177033493,canlobby_client_names,6,0.92
302,90,0,622,1205990,1.0,0.99948454548016,1.0,0.12640449438202248,0.22443890274314215,canlobby_client_names,6,0.9400000000000001
303,74,0,638,1205990,1.0,0.9994712861999069,1.0,0.10393258426966293,0.18829516539440203,canlobby_client_names,6,0.96
304,16,0,696,1205990,1.0,0.9994232213089893,1.0,0.02247191011235955,0.04395604395604395,canlobby_client_names,6,0.98
305,2,0,710,1205990,1.0,0.9994116194387678,1.0,0.0028089887640449437,0.005602240896358543,canlobby_client_names,6,1.0
306,824,1208076,0,0,1.0,0.0006816113822483249,0.0006816113822483249,1.0,0.001362294209257649,canlobby_client_names,7,0.0
307,768,141168,56,1066908,1.0,0.8831797501861196,0.005410889414947582,0.9320388349514563,0.010759316335107873,canlobby_client_names,7,0.02
308,670,11338,154,1196738,1.0,0.9904938373728183,0.05579613590939374,0.8131067961165048,0.10442643391521197,canlobby_client_names,7,0.04
309,660,1084,164,1206992,1.0,0.9989676565472744,0.37844036697247707,0.8009708737864077,0.5140186915887851,canlobby_client_names,7,0.06
310,644,436,180,1207640,1.0,0.9994904458598726,0.5962962962962963,0.7815533980582524,0.676470588235294,canlobby_client_names,7,0.08
311,618,292,206,1207784,1.0,0.999588055256845,0.6791208791208792,0.75,0.7128027681660899,canlobby_client_names,7,0.1
312,612,194,212,1207882,1.0,0.9996641574985524,0.7593052109181141,0.7427184466019418,0.7509202453987729,canlobby_client_names,7,0.12
313,594,130,230,1207946,1.0,0.9997022086194061,0.8204419889502762,0.720873786407767,0.7674418604651163,canlobby_client_names,7,0.14
314,578,82,246,1207994,1.0,0.9997286789643478,0.8757575757575757,0.7014563106796117,0.7789757412398922,canlobby_client_names,7,0.16
315,566,76,258,1208000,1.0,0.9997237157746712,0.881619937694704,0.6868932038834952,0.772169167803547,canlobby_client_names,7,0.18
316,566,62,258,1208014,1.0,0.9997352965505831,0.9012738853503185,0.6868932038834952,0.7796143250688705,canlobby_client_names,7,0.2
317,566,52,258,1208024,1.0,0.9997435685333774,0.9158576051779935,0.6868932038834952,0.78502080443828,canlobby_client_names,7,0.22
318,564,36,260,1208040,1.0,0.9997551493092894,0.94,0.6844660194174758,0.7921348314606742,canlobby_client_names,7,0.24
319,504,32,320,1208044,1.0,0.9997088262056415,0.9402985074626866,0.6116504854368932,0.7411764705882352,canlobby_client_names,7,0.26
320,490,30,334,1208046,1.0,0.9996988998262883,0.9423076923076923,0.5946601941747572,0.7291666666666667,canlobby_client_names,7,0.28
321,480,26,344,1208050,1.0,0.9996939366366118,0.9486166007905138,0.5825242718446602,0.7218045112781953,canlobby_client_names,7,0.3
322,464,26,360,1208050,1.0,0.999680701464141,0.9469387755102041,0.5631067961165048,0.7062404870624049,canlobby_client_names,7,0.32
323,450,22,374,1208054,1.0,0.9996724294813467,0.9533898305084746,0.5461165048543689,0.6944444444444443,canlobby_client_names,7,0.34
324,440,18,384,1208058,1.0,0.9996674662916701,0.9606986899563319,0.5339805825242718,0.6864274570982839,canlobby_client_names,7,0.36
325,426,14,398,1208062,1.0,0.9996591943088758,0.9681818181818181,0.5169902912621359,0.6740506329113923,canlobby_client_names,7,0.38
326,424,14,400,1208062,1.0,0.999657539912317,0.9680365296803652,0.5145631067961165,0.6719492868462758,canlobby_client_names,7,0.4
327,418,14,406,1208062,1.0,0.9996525767226404,0.9675925925925926,0.5072815533980582,0.6656050955414011,canlobby_client_names,7,0.42
328,404,12,420,1208064,1.0,0.9996426503432873,0.9711538461538461,0.49029126213592233,0.6516129032258063,canlobby_client_names,7,0.44
329,396,12,428,1208064,1.0,0.9996360327570518,0.9705882352941176,0.48058252427184467,0.6428571428571428,canlobby_client_names,7,0.46
330,380,10,444,1208066,1.0,0.9996244519811399,0.9743589743589743,0.46116504854368934,0.6260296540362438,canlobby_client_names,7,0.48
331,354,8,470,1208068,1.0,0.9996045992224336,0.9779005524861878,0.42961165048543687,0.596964586846543,canlobby_client_names,7,0.5
332,350,8,474,1208068,1.0,0.9996012904293159,0.9776536312849162,0.42475728155339804,0.5922165820642978,canlobby_client_names,7,0.52
333,334,4,490,1208072,1.0,0.9995913640499627,0.9881656804733728,0.4053398058252427,0.5748709122203097,canlobby_client_names,7,0.54
334,318,4,506,1208072,1.0,0.999578128877492,0.9875776397515528,0.3859223300970874,0.5549738219895288,canlobby_client_names,7,0.56
335,314,4,510,1208072,1.0,0.9995748200843743,0.9874213836477987,0.38106796116504854,0.5499124343257443,canlobby_client_names,7,0.58
336,304,4,520,1208072,1.0,0.99956654810158,0.987012987012987,0.36893203883495146,0.5371024734982333,canlobby_client_names,7,0.6
337,302,4,522,1208072,1.0,0.9995648937050211,0.9869281045751634,0.36650485436893204,0.5345132743362832,canlobby_client_names,7,0.62
338,286,4,538,1208072,1.0,0.9995516585325502,0.9862068965517241,0.3470873786407767,0.5134649910233393,canlobby_client_names,7,0.64
339,280,2,544,1208074,1.0,0.9995483497394325,0.9929078014184397,0.33980582524271846,0.5063291139240507,canlobby_client_names,7,0.66
340,262,2,562,1208074,1.0,0.9995334601704029,0.9924242424242424,0.3179611650485437,0.48161764705882354,canlobby_client_names,7,0.68
341,260,0,564,1208076,1.0,0.9995334601704029,1.0,0.3155339805825243,0.4797047970479705,canlobby_client_names,7,0.7000000000000001
342,258,0,566,1208076,1.0,0.999531805773844,1.0,0.3131067961165049,0.4768946395563771,canlobby_client_names,7,0.72
343,250,0,574,1208076,1.0,0.9995251881876086,1.0,0.30339805825242716,0.46554934823091243,canlobby_client_names,7,0.74
344,238,0,586,1208076,1.0,0.9995152618082555,1.0,0.28883495145631066,0.44821092278719393,canlobby_client_names,7,0.76
345,224,0,600,1208076,1.0,0.9995036810323434,1.0,0.27184466019417475,0.4274809160305344,canlobby_client_names,7,0.78
346,212,0,612,1208076,1.0,0.9994937546529903,1.0,0.25728155339805825,0.4092664092664092,canlobby_client_names,7,0.8
347,196,0,628,1208076,1.0,0.9994805194805195,1.0,0.23786407766990292,0.38431372549019605,canlobby_client_names,7,0.8200000000000001
348,186,0,638,1208076,1.0,0.9994722474977252,1.0,0.22572815533980584,0.3683168316831683,canlobby_client_names,7,0.84
349,170,0,654,1208076,1.0,0.9994590123252544,1.0,0.20631067961165048,0.34205231388329976,canlobby_client_names,7,0.86
