,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,test_set,training_set,seed,threshold,unite_hash
1822,187442,6404746898,71582,3927614928,1.0,0.3801361171594717,2.926524926717672e-05,0.7236472296003459,5.852813157944813e-05,opensecrets_gold,opensecrets_hash,4,0.4,False
1823,243756,8438661076,15268,1893700750,1.0,0.18329759056241768,2.888479072256944e-05,0.9410556550744332,5.776780831828418e-05,opensecrets_gold,opensecrets_hash,4,0.4,True
1824,161404,5307258046,97620,5025103780,1.0,0.4863495193477461,3.0411012643818834e-05,0.6231237259867811,6.081905706634181e-05,opensecrets_gold,opensecrets_hash,4,0.45,False
1825,235968,7711681308,23056,2620680518,1.0,0.2536545687728395,3.059783858604761e-05,0.9109889431095188,6.119362183149262e-05,opensecrets_gold,opensecrets_hash,4,0.45,True
1826,135080,4062773328,123944,6269588498,1.0,0.6067892811531935,3.324711916567527e-05,0.5214960775835444,6.64899993715051e-05,opensecrets_gold,opensecrets_hash,4,0.5,False
1827,225682,6596391962,33342,3735969864,1.0,0.36159224268835916,3.421177521260015e-05,0.8712783371425041,6.842086379899561e-05,opensecrets_gold,opensecrets_hash,4,0.5,True
1828,111936,2858262866,147088,7474098960,1.0,0.7233606075848608,3.916071465564228e-05,0.4321452838347026,7.831433251920108e-05,opensecrets_gold,opensecrets_hash,4,0.55,False
1829,212120,5137767084,46904,5194594742,1.0,0.5027579098675627,4.128471361559057e-05,0.8189202544937921,8.256526481940299e-05,opensecrets_gold,opensecrets_hash,4,0.55,True
1830,83890,1581806248,175134,8750555578,1.0,0.8468944709221572,5.303149566762139e-05,0.3238696028167274,0.00010604562706837878,opensecrets_gold,opensecrets_hash,4,0.6000000000000001,False
1831,192894,3376110922,66130,6956250904,1.0,0.6732506591490773,5.7131706893761367e-05,0.7446954722342332,0.0001142546483749137,opensecrets_gold,opensecrets_hash,4,0.6000000000000001,True
1832,69130,639204588,189894,9693157238,1.0,0.9381188479397268,0.00010813834208025427,0.26688646611896966,0.00021618908762610316,opensecrets_gold,opensecrets_hash,4,0.65,False
1833,171358,1450768750,87666,8881593076,1.0,0.8595848587631085,0.00011810135997701705,0.661552597442708,0.00023616056021731412,opensecrets_gold,opensecrets_hash,4,0.65,True
1834,54480,100389418,204544,10231972408,1.0,0.9902644291840051,0.0005423923312892537,0.2103280004941627,0.0010819944231608295,opensecrets_gold,opensecrets_hash,4,0.7000000000000001,False
1835,148698,246003944,110326,10086357882,1.0,0.9761808476694468,0.0006040885801258229,0.5740703564148496,0.0012069071437551175,opensecrets_gold,opensecrets_hash,4,0.7000000000000001,True
1836,43104,1404012,215920,10330957814,1.0,0.9998432215772245,0.029786140157388903,0.1664092902588177,0.05052809265359232,opensecrets_gold,opensecrets_hash,4,0.75,False
1837,134802,3957322,124222,10328404504,1.0,0.9996049846346583,0.0329418170123877,0.5204228179628143,0.06196157887527614,opensecrets_gold,opensecrets_hash,4,0.75,True
1838,32190,89944,226834,10332271882,1.0,0.9999693419506436,0.26356297181783944,0.12427419852986596,0.1689063328068675,opensecrets_gold,opensecrets_hash,4,0.8,False
1839,123578,249280,135446,10332112546,1.0,0.9999627658843206,0.33143448712378437,0.47709092593736485,0.39114265005175014,opensecrets_gold,opensecrets_hash,4,0.8,True
1840,19946,5402,239078,10332356424,1.0,0.9999763390137363,0.7868865393719425,0.07700444746432764,0.1402810403274584,opensecrets_gold,opensecrets_hash,4,0.8500000000000001,False
1841,111736,19598,147288,10332342228,1.0,0.9999838486282984,0.8507774072212831,0.4313731546111557,0.5724796212707309,opensecrets_gold,opensecrets_hash,4,0.8500000000000001,True
1842,8954,1272,250070,10332360554,1.0,0.9999756749034298,0.8756111871699589,0.0345682253381926,0.06651067780872795,opensecrets_gold,opensecrets_hash,4,0.9,False
1843,102528,8914,156496,10332352912,1.0,0.9999839914768575,0.9200122036575079,0.39582432515905863,0.5535082841610296,opensecrets_gold,opensecrets_hash,4,0.9,True
1844,2194,428,256830,10332361398,1.0,0.999975102347823,0.8367658276125095,0.008470257582308975,0.016770751320486457,opensecrets_gold,opensecrets_hash,4,0.9500000000000001,False
1845,96480,7542,162544,10332354284,1.0,0.9999835389295253,0.9274961065928361,0.3724751374390018,0.5315028949499513,opensecrets_gold,opensecrets_hash,4,0.9500000000000001,True
1846,182,12,258842,10332361814,1.0,0.99997494788556,0.9381443298969072,0.000702637593427636,0.0014042234721354228,opensecrets_gold,opensecrets_hash,4,1.0,False
1847,94238,7078,164786,10332354748,1.0,0.9999833668531445,0.9301393659441747,0.36381956884304156,0.5230504523505578,opensecrets_gold,opensecrets_hash,4,1.0,True
1848,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,5,0.0,False
1849,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,5,0.0,True
1850,259008,10329719126,16,2642700,1.0,0.0002808298148286357,2.507343158331607e-05,0.9999382296621162,5.014560576654672e-05,opensecrets_gold,opensecrets_hash,5,0.05,False
1851,259022,10330735500,2,1626326,1.0,0.00018246561326209894,2.5072319944455393e-05,0.9999922787077645,5.0143382668270055e-05,opensecrets_gold,opensecrets_hash,5,0.05,True
1852,258746,10305341064,278,27020762,1.0,0.0026401344243653342,2.5107320754773225e-05,0.9989267403792699,5.0213379431585566e-05,opensecrets_gold,opensecrets_hash,5,0.1,False
1853,258988,10315494948,36,16866878,1.0,0.0016574561525694617,2.5106066081722017e-05,0.9998610167397616,5.021087139076258e-05,opensecrets_gold,opensecrets_hash,5,0.1,True
1854,257120,10188525896,1904,143835930,1.0,0.013945450248472052,2.5235594829748606e-05,0.992649329791834,5.046990658996241e-05,opensecrets_gold,opensecrets_hash,5,0.15000000000000002,False
1855,258764,10256265672,260,76096154,1.0,0.007389695132382604,2.5229209135577005e-05,0.9989962320093891,5.045714399824133e-05,opensecrets_gold,opensecrets_hash,5,0.15000000000000002,True
1856,253306,9888360962,5718,444000864,1.0,0.04299530355843842,2.561592485407279e-05,0.9779248254987954,5.1230507767739736e-05,opensecrets_gold,opensecrets_hash,5,0.2,False
1857,258252,10125031918,772,207329908,1.0,0.02009056201844472,2.550563941023332e-05,0.9970195811971091,5.100997388922468e-05,opensecrets_gold,opensecrets_hash,5,0.2,True
1858,244762,9321373210,14262,1010988616,1.0,0.09786804264670178,2.6257458816185006e-05,0.9449394650688739,5.251345841723226e-05,opensecrets_gold,opensecrets_hash,5,0.25,False
1859,257002,9858545382,2022,473816444,1.0,0.04588123893077912,2.6068277868830442e-05,0.9921937735499413,5.213518597043309e-05,opensecrets_gold,opensecrets_hash,5,0.25,True
1860,230964,8516207674,28060,1816154152,1.0,0.1757913255860927,2.7119786781466152e-05,0.8916702699363765,5.423792393864597e-05,opensecrets_gold,opensecrets_hash,5,0.30000000000000004,False
1861,254492,9473945936,4532,858415890,1.0,0.08310286368438652,2.6861580767056156e-05,0.9825035517944283,5.372169278665883e-05,opensecrets_gold,opensecrets_hash,5,0.30000000000000004,True
1862,209280,7430008170,49744,2902353656,1.0,0.2809125562755939,2.816606666067357e-05,0.8079560195194267,5.633016960144943e-05,opensecrets_gold,opensecrets_hash,5,0.35000000000000003,False
1863,249758,8972861454,9266,1359500372,1.0,0.1315977959260936,2.7834047087925472e-05,0.9642272530730743,5.566648726874173e-05,opensecrets_gold,opensecrets_hash,5,0.35000000000000003,True
1864,185990,6311298482,73034,4021063344,1.0,0.3891799953155157,2.9468503142979767e-05,0.7180415714373958,5.893458760416014e-05,opensecrets_gold,opensecrets_hash,5,0.4,False
1865,243970,8406905938,15054,1925455888,1.0,0.1863709010478208,2.9019346945133597e-05,0.9418818333436284,5.8036905775193e-05,opensecrets_gold,opensecrets_hash,5,0.4,True
1866,159460,5191469246,99564,5140892580,1.0,0.4975554716110579,3.0714831323686727e-05,0.6156186299339057,6.142659791297143e-05,opensecrets_gold,opensecrets_hash,5,0.45,False
1867,236214,7627432446,22810,2704929380,1.0,0.2618082704544414,3.096804679504786e-05,0.9119386620544815,6.19339904061943e-05,opensecrets_gold,opensecrets_hash,5,0.45,True
1868,131554,3870083122,127470,6462278704,1.0,0.6254376650237776,3.399139608864426e-05,0.5078834393724133,6.797824255981897e-05,opensecrets_gold,opensecrets_hash,5,0.5,False
1869,226056,6451168278,32968,3881193548,1.0,0.3756471528711905,3.50398670886764e-05,0.8727222187905368,7.007692058337026e-05,opensecrets_gold,opensecrets_hash,5,0.5,True
1870,108432,2623184956,150592,7709176870,1.0,0.7461113123104677,4.1334301567644555e-05,0.4186175798381617,8.266044124297828e-05,opensecrets_gold,opensecrets_hash,5,0.55,False
1871,211312,4851710454,47712,5480651372,1.0,0.5304426402135911,4.355222738354434e-05,0.8158008524306628,8.709980486938947e-05,opensecrets_gold,opensecrets_hash,5,0.55,True
1872,82740,1388681218,176284,8943680608,1.0,0.8655851673876139,5.957815906970708e-05,0.319429859781333,0.00011913409795547933,opensecrets_gold,opensecrets_hash,5,0.6000000000000001,False
1873,191952,2997381508,67072,7334980318,1.0,0.7099043288712176,6.40357951394459e-05,0.7410587435913274,0.00012806052441187706,opensecrets_gold,opensecrets_hash,5,0.6000000000000001,True
1874,67926,487363228,191098,9844998598,1.0,0.9528140698204367,0.0001393550646949415,0.2622382481932176,0.00027856209972717557,opensecrets_gold,opensecrets_hash,5,0.65,False
1875,169100,1130080568,89924,9202281258,1.0,0.890621120390767,0.0001496129614434888,0.652835258508864,0.00029915736375426297,opensecrets_gold,opensecrets_hash,5,0.65,True
1876,53782,58105148,205242,10274256678,1.0,0.9943566699246493,0.0009247419097978591,0.2076332695039842,0.001841283246585459,opensecrets_gold,opensecrets_hash,5,0.7000000000000001,False
1877,148440,165981776,110584,10166380050,1.0,0.9839254374653649,0.000893515963405477,0.5730743097164741,0.001784249991165294,opensecrets_gold,opensecrets_hash,5,0.7000000000000001,True
1878,42548,791642,216476,10331570184,1.0,0.9999024334663359,0.05100516668864408,0.16426277101735748,0.0778402032904811,opensecrets_gold,opensecrets_hash,5,0.75,False
1879,133672,2064174,125352,10330297652,1.0,0.9997880957763006,0.06081954786641102,0.5160602878497745,0.10881487420986866,opensecrets_gold,opensecrets_hash,5,0.75,True
1880,31830,73620,227194,10332288206,1.0,0.9999708869603978,0.3018492176386913,0.12288436592748163,0.174662664552204,opensecrets_gold,opensecrets_hash,5,0.8,False
1881,122530,209974,136494,10332151852,1.0,0.9999664685267146,0.36850684503043574,0.47304496880597935,0.4142830094264346,opensecrets_gold,opensecrets_hash,5,0.8,True
1882,20184,5150,238840,10332356676,1.0,0.9999763864363609,0.7967158758980026,0.07792328124034839,0.14196189310657692,opensecrets_gold,opensecrets_hash,5,0.8500000000000001,False
1883,111234,21286,147790,10332340540,1.0,0.9999836366782006,0.8393751886507697,0.4294351102600531,0.5681813538197494,opensecrets_gold,opensecrets_hash,5,0.8500000000000001,True
1884,9252,1272,249772,10332360554,1.0,0.999975703744128,0.879133409350057,0.03571869788127741,0.0686482555982608,opensecrets_gold,opensecrets_hash,5,0.9,False
1885,102144,8894,156880,10332352932,1.0,0.999983956248622,0.9199012950521444,0.39434183704984865,0.5520372261945297,opensecrets_gold,opensecrets_hash,5,0.9,True
1886,2280,432,256744,10332361394,1.0,0.9999751102838541,0.8407079646017699,0.008802273148434122,0.017422135281352204,opensecrets_gold,opensecrets_hash,5,0.9500000000000001,False
1887,96432,7562,162592,10332354264,1.0,0.9999835323484264,0.9272842663999846,0.3722898264253505,0.5312794406888914,opensecrets_gold,opensecrets_hash,5,0.9500000000000001,True
1888,204,20,258820,10332361806,1.0,0.999974949240492,0.9107142857142857,0.0007875718080177899,0.0015737826328457692,opensecrets_gold,opensecrets_hash,5,1.0,False
1889,94236,7070,164788,10332354756,1.0,0.9999833674338298,0.9302114386117308,0.3638118475508061,0.523053867288319,opensecrets_gold,opensecrets_hash,5,1.0,True
1890,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,6,0.0,False
1891,259024,10332361826,0,0,1.0,2.5068567187384988e-05,2.5068567187384988e-05,1.0,5.013587754015536e-05,opensecrets_gold,opensecrets_hash,6,0.0,True
1892,259008,10329312584,16,3049242,1.0,0.00032017530189351715,2.5074418400913678e-05,0.9999382296621162,5.014757930276599e-05,opensecrets_gold,opensecrets_hash,6,0.05,False
1893,259022,10330328938,2,2032888,1.0,0.00022181303594431224,2.5073306669758996e-05,0.9999922787077645,5.014535601992031e-05,opensecrets_gold,opensecrets_hash,6,0.05,True
1894,258684,10301280870,340,31080956,1.0,0.003033077517791626,2.5111198053843827e-05,0.9986873803199704,5.022113333732471e-05,opensecrets_gold,opensecrets_hash,6,0.1,False
1895,258964,10314479332,60,17882494,1.0,0.001755746026430458,2.5106211381089993e-05,0.999768361232936,5.021116185806241e-05,opensecrets_gold,opensecrets_hash,6,0.1,True
1896,256856,10173390934,2168,158970892,1.0,0.015410199436476951,2.524718815727746e-05,0.9916301192167521,5.0493090745936135e-05,opensecrets_gold,opensecrets_hash,6,0.15000000000000002,False
1897,258780,10251810068,244,80551758,1.0,0.0078209138971745,2.5241734506151262e-05,0.9990580023472728,5.048219355269562e-05,opensecrets_gold,opensecrets_hash,6,0.15000000000000002,True
1898,252466,9842870446,6558,489491380,1.0,0.04739783382257755,2.5648973629315584e-05,0.9746818827598986,5.1296597377098876e-05,opensecrets_gold,opensecrets_hash,6,0.2,False
1899,258158,10110145074,866,222216752,1.0,0.021531314584140576,2.553389751883637e-05,0.9966566804620421,5.106648673716711e-05,opensecrets_gold,opensecrets_hash,6,0.2,True
1900,243970,9271814500,15054,1060547326,1.0,0.10266430089709525,2.6312387997699932e-05,0.9418818333436284,5.262330591200526e-05,opensecrets_gold,opensecrets_hash,6,0.25,False
1901,256806,9836713656,2218,495648170,1.0,0.04799411332314589,2.6106208307937482e-05,0.9914370869108654,5.2211041811208594e-05,opensecrets_gold,opensecrets_hash,6,0.25,True
1902,229208,8442544240,29816,1889817586,1.0,0.1829203666173428,2.7148424793312066e-05,0.8848909753536351,5.4295183812245794e-05,opensecrets_gold,opensecrets_hash,6,0.30000000000000004,False
1903,254198,9455072560,4826,877289266,1.0,0.08492941691555439,2.6884105278003975e-05,0.9813685218358145,5.376673764282286e-05,opensecrets_gold,opensecrets_hash,6,0.30000000000000004,True
1904,207854,7357094828,51170,2975266998,1.0,0.28796903469074836,2.8251386273467444e-05,0.8024507381555377,5.650078335883956e-05,opensecrets_gold,opensecrets_hash,6,0.35000000000000003,False
1905,249256,8951655816,9768,1380706010,1.0,0.13365004736431416,2.7843905626259305e-05,0.9622892087219717,5.568619996842382e-05,opensecrets_gold,opensecrets_hash,6,0.35000000000000003,True
1906,184636,6264829284,74388,4067532542,1.0,0.3936771935263646,2.9470964048552346e-05,0.7128142565939836,5.893949127206612e-05,opensecrets_gold,opensecrets_hash,6,0.4,False
1907,242996,8364782454,16028,1967579372,1.0,0.19044755406853045,2.9049044913545362e-05,0.9381215640249552,5.809629086858954e-05,opensecrets_gold,opensecrets_hash,6,0.4,True
1908,158532,5141595070,100492,5190766756,1.0,0.5023822477721129,3.08322825773556e-05,0.6120359503366484,6.166145886083632e-05,opensecrets_gold,opensecrets_hash,6,0.45,False
1909,235588,7574425254,23436,2757936572,1.0,0.26693829184683576,3.110211861813152e-05,0.9095218975847797,6.220211016553082e-05,opensecrets_gold,opensecrets_hash,6,0.45,True
1910,131324,3819852108,127700,6512509718,1.0,0.6302990438287495,3.437815957522195e-05,0.5069954907653345,6.875165726392314e-05,opensecrets_gold,opensecrets_hash,6,0.5,False
1911,225052,6363120116,33972,3969241710,1.0,0.38416843312314125,3.536693265230084e-05,0.8688461300883316,7.07309861549604e-05,opensecrets_gold,opensecrets_hash,6,0.5,True
1912,108388,2560854486,150636,7771507340,1.0,0.7521437049536178,4.232314380673056e-05,0.4184477114089814,8.463772708224751e-05,opensecrets_gold,opensecrets_hash,6,0.55,False
1913,210556,4736498580,48468,5595863246,1.0,0.5415928720543346,4.445195893489205e-05,0.8128822039656557,8.889905648004187e-05,opensecrets_gold,opensecrets_hash,6,0.55,True
1914,82388,1307329526,176636,9025032300,1.0,0.8734584205710016,6.301610006592001e-05,0.31807091234789053,0.00012600723562153525,opensecrets_gold,opensecrets_hash,6,0.6000000000000001,False
1915,190118,2835710582,68906,7496651244,1.0,0.7255508036956567,6.703972392263242e-05,0.7339783186114028,0.00013406720248594858,opensecrets_gold,opensecrets_hash,6,0.6000000000000001,True
1916,67722,426328316,191302,9906033510,1.0,0.9587210617526917,0.00015882417744228665,0.2614506763851998,0.00031745550929382853,opensecrets_gold,opensecrets_hash,6,0.65,False
1917,167726,999765432,91298,9332596394,1.0,0.9032329992056178,0.0001677372118907172,0.6475307307430972,0.00033538754455091313,opensecrets_gold,opensecrets_hash,6,0.65,True
1918,54204,47219502,204820,10285142324,1.0,0.9954102330194377,0.001146599337906785,0.20926246216566805,0.0022807021603850654,opensecrets_gold,opensecrets_hash,6,0.7000000000000001,False
1919,147074,123865522,111950,10208496304,1.0,0.9880013528223094,0.0011859601745616228,0.5678006671196492,0.0023669764665496438,opensecrets_gold,opensecrets_hash,6,0.7000000000000001,True
1920,43464,705554,215560,10331656272,1.0,0.9999108537888526,0.058027977965816574,0.16779912286120205,0.08623450213383965,opensecrets_gold,opensecrets_hash,6,0.75,False
1921,133904,1799778,125120,10330562048,1.0,0.9998137067034643,0.06924820110028433,0.5169559577490889,0.12213584493315566,opensecrets_gold,opensecrets_hash,6,0.75,True
1922,32892,55936,226132,10332305890,1.0,0.999972701214523,0.37028864772369074,0.1269843721045154,0.18911491093913504,opensecrets_gold,opensecrets_hash,6,0.8,False
1923,122620,169734,136404,10332192092,1.0,0.9999703716990641,0.4194230282465778,0.47339242695657546,0.4447765416828382,opensecrets_gold,opensecrets_hash,6,0.8,True
