,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,regularization,norm,alpha_decay,fold,threshold,alpha
555,960020,29132,385040,1711172340,1.0,0.9997581543086503,0.9705485102390735,0.7137376771296448,0.8225645314135991,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.45,825.43896484375
556,957740,1524,387320,1711199948,1.0,0.9997729439797786,0.9984112819828536,0.7120425854608716,0.8312546325950692,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.5,825.43896484375
557,902324,194,442736,1711201278,1.0,0.9997413617722359,0.999785045838421,0.6708429363745855,0.802930087409647,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.55,825.43896484375
558,795044,34,550016,1711201438,1.0,0.9996788116470285,0.9999572369000275,0.5910844125912599,0.7429838636573903,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.6000000000000001,825.43896484375
559,669122,0,675938,1711201472,1.0,0.9996053024035437,1.0,0.4974662840319391,0.6644106639817058,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.65,825.43896484375
560,649142,0,695918,1711201472,1.0,0.99959363556727,1.0,0.4826119280924271,0.6510293340393801,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.7000000000000001,825.43896484375
561,564862,0,780198,1711201472,1.0,0.9995444223059511,1.0,0.4199530132484796,0.5915026896386344,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.75,825.43896484375
562,378674,0,966386,1711201472,1.0,0.9994357023403788,1.0,0.28152944850043865,0.43936477437934157,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.8,825.43896484375
563,317846,0,1027214,1711201472,1.0,0.999400183305501,1.0,0.23630618708459103,0.3822777715637565,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.8500000000000001,825.43896484375
564,242818,0,1102242,1711201472,1.0,0.9993563725251233,1.0,0.18052577580182297,0.30583961740133686,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.9,825.43896484375
565,110308,0,1234752,1711201472,1.0,0.999278996525392,1.0,0.0820097244732577,0.15158777711204316,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.9500000000000001,825.43896484375
566,0,0,1345060,1711201472,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,1.0,825.43896484375
567,1010106,1350433716,12276,151187124,1.0,0.101286338481218,0.0007474272948357893,0.9879927463511682,0.0014937245707324158,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.0,769.0609741210938
568,966918,945313662,55464,556307178,1.0,0.37086254930047524,0.0010218089860831764,0.9457502186071352,0.0020414123860830915,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.05,769.0609741210938
569,951654,14113330,70728,1487507510,1.0,0.9905605949620422,0.06316993101353444,0.9308203782930451,0.11831072905284808,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.1,769.0609741210938
570,935112,225358,87270,1501395482,1.0,0.9997919479518339,0.8058045447103329,0.9146405159715253,0.8567800290628956,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.15000000000000002,769.0609741210938
571,869400,44256,152982,1501576584,1.0,0.9998687393007786,0.9515616380782264,0.8503670839275339,0.8981228674230568,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.2,769.0609741210938
572,823704,25718,198678,1501595122,1.0,0.999850665815601,0.9697229410116527,0.8056714613520191,0.8801177901105031,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.25,769.0609741210938
573,593124,21022,429258,1501599818,1.0,0.999700341376178,0.9657703542805782,0.5801393217016731,0.7248565255223253,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.30000000000000004,769.0609741210938
574,551266,18974,471116,1501601866,1.0,0.9996738480613198,0.966726290684624,0.5391976775803956,0.692274751949929,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.35000000000000003,769.0609741210938
575,550782,7392,471600,1501613448,1.0,0.9996812337133745,0.9867568177665029,0.538724273314671,0.6969471502433321,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.4,769.0609741210938
576,530528,4928,491854,1501615912,1.0,0.9996693945756873,0.9907966294149286,0.5189136741452803,0.6811080484620352,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.45,769.0609741210938
577,476002,4648,546380,1501616192,1.0,0.9996332941899099,0.9903297617809217,0.4655813580442535,0.6333890429478548,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.5,769.0609741210938
578,459220,4608,563162,1501616232,1.0,0.9996221524899009,0.9900652828203558,0.4491667498058456,0.6179745796354486,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.55,769.0609741210938
579,447640,4598,574742,1501616242,1.0,0.9996144527246934,0.9898327871607427,0.4378402593159895,0.6071259036226282,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.6000000000000001,769.0609741210938
580,445368,4598,577014,1501616242,1.0,0.9996129407223986,0.9897814501540116,0.43561799796944783,0.6049765408721308,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.65,769.0609741210938
581,438248,0,584134,1501620840,1.0,0.9996112623466118,1.0,0.4286538691017643,0.6000807870576395,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.7000000000000001,769.0609741210938
582,433056,0,589326,1501620840,1.0,0.999607807101931,1.0,0.42357553243308277,0.5950868398379044,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.75,769.0609741210938
583,197000,0,825382,1501620840,1.0,0.9994507132578674,1.0,0.1926872734457375,0.3231144957035613,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.8,769.0609741210938
584,187278,0,835104,1501620840,1.0,0.9994442433255124,1.0,0.183178107595791,0.30963741877883044,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.8500000000000001,769.0609741210938
585,172910,0,849472,1501620840,1.0,0.999434681508183,1.0,0.1691246520380836,0.28931842595784124,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.9,769.0609741210938
586,72226,0,950156,1501620840,1.0,0.9993676769135288,1.0,0.07064482747153217,0.13196687764021459,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,0.9500000000000001,769.0609741210938
587,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,2,1.0,769.0609741210938
588,1005886,1488790726,165568,123160304,1.0,0.07697257414211331,0.0006751834390666476,0.8586645314284641,0.001349305894523431,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.0,804.4588623046875
589,970296,890165406,201158,721785624,1.0,0.44804776275128777,0.001088830800766189,0.8282834836024291,0.002174802686441753,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.05,804.4588623046875
590,934694,3168788,236760,1608782242,1.0,0.9978888472302764,0.22778069941576445,0.7978921920963179,0.35439065042684875,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.1,804.4588623046875
591,926926,779504,244528,1611171526,1.0,0.9993651864566039,0.5431960291368529,0.7912611165269827,0.6441718985198847,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.15000000000000002,804.4588623046875
592,882738,103400,288716,1611847630,1.0,0.9997569211241618,0.8951465210751436,0.7535404719263411,0.818262210835042,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.2,804.4588623046875
593,877886,38140,293568,1611912890,1.0,0.9997943689934955,0.9583636272332882,0.7493986106155257,0.8410964416425547,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.25,804.4588623046875
594,866682,32446,304772,1611918584,1.0,0.9997909532578309,0.9639139254922547,0.7398344279843682,0.8371385436558417,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.30000000000000004,804.4588623046875
595,864688,32446,306766,1611918584,1.0,0.9997897171458681,0.9638337193774843,0.7381322698117041,0.8360176120136055,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.35000000000000003,804.4588623046875
596,858230,30542,313224,1611920488,1.0,0.9997868940496399,0.9656357310986394,0.7326194626506888,0.8331416067945944,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.4,804.4588623046875
597,826630,6044,344824,1611944986,1.0,0.9997824914081354,0.9927414570408107,0.7056444384499946,0.8249273499497037,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.45,804.4588623046875
598,818176,3228,353278,1611947802,1.0,0.9997789963232575,0.9960701433155914,0.6984277658363026,0.8211081773011425,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.5,804.4588623046875
599,817994,108,353460,1611950922,1.0,0.9997808176356682,0.9998679871214103,0.6982724033551467,0.8222879878726711,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.55,804.4588623046875
600,721786,12,449668,1611951018,1.0,0.9997212362951603,0.9999833748500273,0.6161454056241218,0.762482754540864,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.6000000000000001,804.4588623046875
601,658306,12,513148,1611951018,1.0,0.9996818840447084,0.9999817717273415,0.5619563380209551,0.7195497581119396,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.65,804.4588623046875
602,640960,12,530494,1611951018,1.0,0.99967113098648,0.9999812784333793,0.5471490984707893,0.7072950840475695,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.7000000000000001,804.4588623046875
603,607036,12,564418,1611951018,1.0,0.9996501009653028,0.9999802322056904,0.5181902148953352,0.682637410584863,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.75,804.4588623046875
604,469404,0,702050,1611951030,1.0,0.999564788162732,1.0,0.40070203354122313,0.5721445731440503,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.8,804.4588623046875
605,433184,0,738270,1611951030,1.0,0.9995423348150418,1.0,0.36978319251118696,0.5399149216209512,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.8500000000000001,804.4588623046875
606,347818,0,823636,1611951030,1.0,0.9994894150889536,1.0,0.2969113597290205,0.45787456097394014,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.9,804.4588623046875
607,184572,0,986882,1611951030,1.0,0.9993882163259216,1.0,0.15755804325223186,0.27222486884469765,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,0.9500000000000001,804.4588623046875
608,0,0,1171454,1611951030,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,3,1.0,804.4588623046875
609,788606,1523318038,0,119017752,1.0,0.07291374791321642,0.0005174217979460497,1.0,0.0010343084221686703,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.0,813.5549926757812
610,788606,985824392,0,656511398,1.0,0.40003057930374736,0.0007993063152407405,1.0,0.0015973358698331628,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.05,813.5549926757812
611,732900,14238518,55706,1628097272,1.0,0.9913005831848168,0.04895327884105567,0.9293614301691846,0.09300747257745293,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.1,813.5549926757812
612,723944,500288,64662,1641835502,1.0,0.9996561733235929,0.5913454312581276,0.9180046816788104,0.7193266422831843,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.15000000000000002,813.5549926757812
613,666522,295134,122084,1642040656,1.0,0.9997460825236265,0.6930981556814495,0.8451901202882047,0.7616254023683311,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.2,813.5549926757812
614,633342,69038,155264,1642266752,1.0,0.9998634905546129,0.90170847689285,0.8031158778908606,0.8495612970208976,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.25,813.5549926757812
615,595748,18714,192858,1642317076,1.0,0.9998712379899446,0.9695440889753963,0.7554444171106991,0.8492075936447842,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.30000000000000004,813.5549926757812
616,526424,17022,262182,1642318768,1.0,0.9998300773814328,0.9686776607059395,0.6675374014400093,0.7903955701429073,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.35000000000000003,813.5549926757812
617,504312,104,284294,1642335686,1.0,0.999826916330442,0.999793820973165,0.6394980509912428,0.7800516928559607,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.4,813.5549926757812
618,491972,74,296634,1642335716,1.0,0.9998194245057025,0.999849607557017,0.6238501862780653,0.7683148896031085,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.45,813.5549926757812
619,491498,72,297108,1642335718,1.0,0.9998191372480846,0.9998535305246455,0.623249125672389,0.7678600442439165,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.5,813.5549926757812
620,485242,0,303364,1642335790,1.0,0.999815373686412,1.0,0.6153161401257409,0.7618522775087766,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.55,813.5549926757812
621,469792,0,318814,1642335790,1.0,0.9998059708681971,1.0,0.5957246077255308,0.7466509005894796,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.6000000000000001,813.5549926757812
622,468512,0,320094,1642335790,1.0,0.9998051918644875,1.0,0.5941014904781349,0.7453747380914123,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.65,813.5549926757812
623,435578,0,353028,1642335790,1.0,0.9997851483424752,1.0,0.5523391909267746,0.7116217823464447,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.7000000000000001,813.5549926757812
624,425762,0,362844,1642335790,1.0,0.9997791743577764,1.0,0.5398919105358062,0.7012075417007035,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.75,813.5549926757812
625,409744,0,378862,1642335790,1.0,0.9997694258566653,1.0,0.5195801198570642,0.683846956231485,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.8,813.5549926757812
626,397976,0,390630,1642335790,1.0,0.9997622638913092,1.0,0.5046575856638169,0.670793927431901,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.8500000000000001,813.5549926757812
627,341234,0,447372,1642335790,1.0,0.9997277309002963,1.0,0.43270530531089035,0.6040395100191178,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.9,813.5549926757812
628,115914,0,672692,1642335790,1.0,0.9995906019035213,1.0,0.14698594735520654,0.2562994737540353,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,0.9500000000000001,813.5549926757812
629,0,0,788606,1642335790,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,4,1.0,813.5549926757812
