,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,seed,threshold,train_counts,test_counts
3295,1112,1054,480,7382160,1.0,0.999792276195204,0.5133887349953832,0.6984924623115578,0.5918041511442256,13,0.3,False,False
3296,1643338,18024172,1680376,10905708138,1.0,0.9981967194131044,0.0835559763284727,0.4944282209600465,0.14295350260603784,13,0.32,False,True
3297,1102,822,490,7382392,1.0,0.9998223379192358,0.5727650727650727,0.6922110552763819,0.626848691695108,13,0.32,False,False
3298,1640300,17716532,1683414,10906015778,1.0,0.9982245953569387,0.0847401062322595,0.49351418322996504,0.14464378414875903,13,0.34,False,True
3299,1096,752,496,7382462,1.0,0.9998310043621998,0.5930735930735931,0.6884422110552764,0.6372093023255814,13,0.34,False,False
3300,1549818,10471134,1773896,10913261176,1.0,0.9988793843489862,0.1289263945151765,0.4662910226331146,0.2020008776991301,13,0.36,False,True
3301,1086,474,506,7382740,1.0,0.9998672950921121,0.6961538461538461,0.6821608040201005,0.6890862944162436,13,0.36,False,False
3302,1520814,9316626,1802900,10914415684,1.0,0.9989823859257628,0.14032963504296217,0.4575646400382223,0.2147867327761565,13,0.38,False,True
3303,1074,442,518,7382772,1.0,0.9998700033555384,0.7084432717678101,0.6746231155778895,0.6911196911196912,13,0.38,False,False
3304,1411974,8912180,1911740,10914820130,1.0,0.9990094385920392,0.13676413583137176,0.4248181401889573,0.2069149555080691,13,0.4,False,True
3305,1042,340,550,7382874,1.0,0.9998794822775304,0.7539797395079595,0.6545226130653267,0.7007397444519167,13,0.4,False,False
3306,1389634,5296624,1934080,10918435686,1.0,0.9993382751965288,0.20783433723317288,0.41809674358263077,0.27764992749230466,13,0.42,False,True
3307,1020,212,572,7383002,1.0,0.9998938360736896,0.827922077922078,0.6407035175879398,0.7223796033994334,13,0.42,False,False
3308,1321786,5172068,2001928,10918560242,1.0,0.9993434648834743,0.20354415113120805,0.39768343485630836,0.2692695380363039,13,0.44,False,True
3309,996,172,596,7383042,1.0,0.9998960026844307,0.8527397260273972,0.6256281407035176,0.7217391304347827,13,0.44,False,False
3310,1249686,2975268,2074028,10920757042,1.0,0.9995379088394065,0.2957868890406854,0.37599083434976655,0.33110106312795845,13,0.46,False,True
3311,952,130,640,7383084,1.0,0.9998957318580881,0.8798521256931608,0.5979899497487438,0.712041884816754,13,0.46,False,False
3312,1149878,2974882,2173836,10920757428,1.0,0.9995288101398316,0.2787745226388929,0.34596177649460813,0.30875532357366087,13,0.48,False,True
3313,908,118,684,7383096,1.0,0.999891398636606,0.884990253411306,0.5703517587939698,0.6936592818945759,13,0.48,False,False
3314,1149312,1353140,2174402,10922379170,1.0,0.9996771736145351,0.4592743437236758,0.3457914850676081,0.3945345875829834,13,0.5,False,True
3315,894,94,698,7383120,1.0,0.9998927527683191,0.9048582995951417,0.5615577889447236,0.6930232558139535,13,0.5,False,False
3316,1149312,1324156,2174402,10922408154,1.0,0.9996798261130614,0.4646561022823016,0.3457914850676081,0.3965071305334212,13,0.52,False,True
3317,894,70,698,7383144,1.0,0.9998960026844307,0.9273858921161826,0.5615577889447236,0.6995305164319249,13,0.52,False,False
3318,1114006,1322054,2209708,10922410256,1.0,0.9996767874171925,0.4572982603055754,0.335169030789051,0.38682281631188997,13,0.54,False,True
3319,870,64,722,7383150,1.0,0.9998935652473471,0.9314775160599572,0.5464824120603015,0.6888361045130642,13,0.54,False,False
3320,1072004,1322004,2251710,10922410306,1.0,0.9996729481397231,0.44778630647850803,0.3225319627380695,0.3749759082375813,13,0.56,False,True
3321,850,62,742,7383152,1.0,0.9998911278102633,0.9320175438596491,0.5339195979899497,0.6789137380191693,13,0.56,False,False
3322,1033092,924166,2290622,10922808144,1.0,0.999705795596459,0.5278261731463098,0.3108245775659398,0.3912507015753917,13,0.58,False,True
3323,812,42,780,7383172,1.0,0.9998886903731797,0.9508196721311475,0.5100502512562815,0.6639411283728537,13,0.58,False,False
3324,959342,924012,2364372,10922808298,1.0,0.999699060388015,0.5093795430917395,0.2886355444541859,0.3684768472391757,13,0.6,False,True
3325,790,40,802,7383174,1.0,0.9998859821097534,0.9518072289156626,0.4962311557788945,0.652353426919901,13,0.6,False,False
3326,951074,923796,2372640,10922808514,1.0,0.9996983235015214,0.5072746377082145,0.2861479657997048,0.3658973289649643,13,0.62,False,True
3327,766,38,826,7383176,1.0,0.9998830030199846,0.9527363184079602,0.48115577889447236,0.639398998330551,13,0.62,False,False
3328,936532,922412,2387182,10922809898,1.0,0.9996971193345462,0.5037978551263513,0.2817727397724353,0.3614099174593423,13,0.64,False,True
3329,746,34,846,7383180,1.0,0.9998808364092435,0.9564102564102565,0.4685929648241206,0.6290050590219225,13,0.64,False,False
3330,893888,908522,2429826,10922823788,1.0,0.9996944878846903,0.49594043530606247,0.2689425143077894,0.34875785291186867,13,0.66,False,True
3331,730,26,862,7383188,1.0,0.999879753103873,0.9656084656084656,0.4585427135678392,0.6218057921635434,13,0.66,False,False
3332,892196,905528,2431518,10922826782,1.0,0.9996946070384676,0.4962919780789487,0.2684334452362628,0.34841620654199074,13,0.68,False,True
3333,720,20,872,7383194,1.0,0.9998792114511877,0.972972972972973,0.45226130653266333,0.6174957118353345,13,0.68,False,False
3334,802980,905364,2520734,10922826946,1.0,0.999686457359377,0.470034138323429,0.24159118383832062,0.31914576501304237,13,0.7000000000000001,False,True
3335,684,18,908,7383196,1.0,0.9998746074033631,0.9743589743589743,0.4296482412060301,0.5963382737576286,13,0.7000000000000001,False,False
3336,789616,905364,2534098,10922826946,1.0,0.9996852343401145,0.4658556443143872,0.237570380604348,0.31466991213251894,13,0.72,False,True
3337,646,18,946,7383196,1.0,0.9998694617028532,0.9728915662650602,0.4057788944723618,0.5726950354609929,13,0.72,False,False
3338,777654,905362,2546060,10922826948,1.0,0.999684139809257,0.46205977839782864,0.23397139465068295,0.310643473884152,13,0.74,False,True
3339,634,16,958,7383198,1.0,0.99986810757114,0.9753846153846154,0.39824120603015073,0.5655664585191793,13,0.74,False,False
3340,770354,905362,2553360,10922826948,1.0,0.9996834717427637,0.4597163242458746,0.2317750564579263,0.3081767321474648,13,0.76,False,True
3341,604,16,988,7383198,1.0,0.9998640451760006,0.9741935483870968,0.3793969849246231,0.5461121157323688,13,0.76,False,False
3342,747286,904750,2576428,10922827560,1.0,0.9996814166604112,0.45234244290076003,0.22483462776881524,0.3003712003215596,13,0.78,False,True
3343,582,12,1010,7383202,1.0,0.9998616077389169,0.9797979797979798,0.3655778894472362,0.5324794144556266,13,0.78,False,False
3344,736036,904520,2587678,10922827790,1.0,0.9996804081545542,0.44865033561792467,0.22144986000600533,0.29653342787559905,13,0.8,False,True
3345,554,10,1038,7383204,1.0,0.9998580869964627,0.9822695035460993,0.3479899497487437,0.5139146567717996,13,0.8,False,False
3346,696204,904494,2627510,10922827816,1.0,0.9996767652703306,0.4349377584028967,0.20946567604793914,0.28275619505435373,13,0.8200000000000001,False,True
3347,518,4,1074,7383210,1.0,0.9998540246013233,0.9923371647509579,0.32537688442211055,0.4900662251655629,13,0.8200000000000001,False,False
3348,689954,904494,2633760,10922827816,1.0,0.9996761932955932,0.43272279810943975,0.20758524951304475,0.2805739217211633,13,0.84,False,True
3349,486,4,1106,7383210,1.0,0.9998496913798413,0.9918367346938776,0.30527638190954776,0.4668587896253602,13,0.84,False,False
3350,679254,1020,2644460,10923731290,1.0,0.9997578963634679,0.9985006041683204,0.20436595928530554,0.3392887291370504,13,0.86,False,True
3351,462,2,1130,7383212,1.0,0.9998467122900724,0.9956896551724138,0.29020100502512564,0.4494163424124513,13,0.86,False,False
3352,640592,1020,2683122,10923731290,1.0,0.9997543581735003,0.9984102541723036,0.19273379117457157,0.3230967643013462,13,0.88,False,True
3353,400,2,1192,7383212,1.0,0.9998383166734509,0.9950248756218906,0.25125628140703515,0.4012036108324975,13,0.88,False,False
3354,615778,1020,2707936,10923731290,1.0,0.9997520872965189,0.9983462981397475,0.18526804652867243,0.3125370510228112,13,0.9,False,True
3355,350,2,1242,7383212,1.0,0.9998315460148851,0.9943181818181818,0.2198492462311558,0.36008230452674894,13,0.9,False,False
3356,458118,1020,2865596,10923731290,1.0,0.9997376588905829,0.9977784456960652,0.1378331589300403,0.24220773109812385,13,0.92,False,True
3357,262,2,1330,7383212,1.0,0.9998196296558095,0.9924242424242424,0.16457286432160803,0.2823275862068965,13,0.92,False,False
3358,338488,0,2985226,10923732310,1.0,0.9997268041828061,1.0,0.10184029071093362,0.18485490423521148,13,0.9400000000000001,False,True
3359,190,0,1402,7383214,1.0,0.9998101507338175,1.0,0.11934673366834171,0.21324354657687988,13,0.9400000000000001,False,False
3360,233272,0,3090442,10923732310,1.0,0.9997171752397707,1.0,0.07018413738366178,0.13116273159354577,13,0.96,False,True
3361,124,0,1468,7383214,1.0,0.9998012134645108,1.0,0.07788944723618091,0.14452214452214454,13,0.96,False,False
3362,40022,0,3283692,10923732310,1.0,0.99969948978089,1.0,0.012041348924726978,0.02379615998401777,13,0.98,False,True
3363,34,0,1558,7383214,1.0,0.9997890262790925,1.0,0.02135678391959799,0.04182041820418204,13,0.98,False,False
3364,32196,0,3291518,10923732310,1.0,0.9996987735770028,1.0,0.009686754034793608,0.01918764210005632,13,1.0,False,True
3365,6,0,1586,7383214,1.0,0.9997852347102957,1.0,0.0037688442211055275,0.007509386733416771,13,1.0,False,False
3366,1836526,9645163808,0,0,1.0,0.00019037275177936154,0.00019037275177936154,1.0,0.0003806730337857531,14,0.0,False,True
3367,1562,7405000,0,0,1.0,0.00021089406934013378,0.00021089406934013378,1.0,0.0004216992048189258,14,0.0,False,False
3368,1762814,4210264038,73712,5434899770,1.0,0.5635599041951894,0.00041851917424575813,0.9598633506958246,0.0008366735424804748,14,0.02,False,True
3369,1424,2023782,138,5381218,1.0,0.7267396127920079,0.0007031383474076217,0.911651728553137,0.0014051928982498243,14,0.02,False,False
3370,1347668,726421148,488858,8918742660,1.0,0.9246491157009635,0.0018517803598773598,0.7338137331026079,0.0036942383023286585,14,0.04,False,True
3371,1270,235606,292,7169394,1.0,0.9681501349749047,0.005361454938448809,0.8130601792573624,0.010652664424294786,14,0.04,False,False
3372,1226396,118879658,610130,9526284150,1.0,0.9876137883421784,0.010210942405950661,0.6677803635777549,0.020114319378842074,14,0.06,False,True
3373,1224,36538,338,7368462,1.0,0.9950211717663336,0.03241353741856893,0.7836107554417413,0.06225205981080256,14,0.06,False,False
3374,1220656,79052186,615870,9566111622,1.0,0.9917416758327231,0.015206338402719066,0.6646548973442249,0.029732441735515487,14,0.08,False,True
3375,1210,13440,352,7391560,1.0,0.9981378674748149,0.08259385665529011,0.7746478873239436,0.14927214409079698,14,0.08,False,False
3376,1196924,26662846,639602,9618500962,1.0,0.9971698510361013,0.042962450874504704,0.6517326735368844,0.08061099606496379,14,0.1,False,True
3377,1198,4258,364,7400742,1.0,0.9993759587781753,0.21957478005865103,0.7669654289372599,0.34140780849244795,14,0.1,False,False
3378,1171086,10428462,665440,9634735346,1.0,0.998850015381372,0.10095962359912646,0.6376637194354994,0.17431967105867383,14,0.12,False,True
3379,1154,2258,408,7402742,1.0,0.9996400489187831,0.33821805392731535,0.7387964148527529,0.4640128669079212,14,0.12,False,False
3380,1169590,5793860,666936,9639369948,1.0,0.9993302792809875,0.1679612835591553,0.6368491379920568,0.2658166340453656,14,0.14,False,True
3381,1142,1508,420,7403492,1.0,0.9997396902908529,0.4309433962264151,0.7311139564660691,0.5422602089268755,14,0.14,False,False
3382,1166652,5162864,669874,9640000944,1.0,0.9993953832488797,0.18431930656309267,0.6352493784460443,0.28573254950194965,14,0.16,False,True
3383,1126,1248,436,7403752,1.0,0.9997726340507243,0.4743049705139006,0.7208706786171575,0.5721544715447153,14,0.16,False,False
3384,1162052,4840248,674474,9640323560,1.0,0.9994283485219169,0.19360111957083118,0.6327446494087205,0.2964862340355558,14,0.18,False,True
3385,1116,1142,446,7403858,1.0,0.9997855955300179,0.4942426926483614,0.7144686299615877,0.5842931937172775,14,0.18,False,False
3386,1145732,4485384,690794,9640678424,1.0,0.9994634417102944,0.2034644642376396,0.6238583063893459,0.3068524174029768,14,0.2,False,True
3387,1110,856,452,7404144,1.0,0.9998233998446243,0.5645981688708036,0.7106274007682458,0.6292517006802719,14,0.2,False,False
3388,1141532,3700442,694994,9641463366,1.0,0.9995443727741453,0.23575756499312056,0.621571379877007,0.3418528112600135,14,0.22,False,True
3389,1102,686,460,7404314,1.0,0.9998452723409322,0.616331096196868,0.70550576184379,0.657910447761194,14,0.22,False,False
3390,1138268,3694964,698258,9641468844,1.0,0.9995446022755368,0.23550866169883838,0.619794111273132,0.3413221289288157,14,0.24,False,True
3391,1094,664,468,7404336,1.0,0.9998471625566626,0.6222980659840728,0.7003841229193342,0.6590361445783132,14,0.24,False,False
3392,1136502,2191050,700024,9642972758,1.0,0.9997003136830201,0.34154297213086376,0.6188325131253246,0.4401567908153208,14,0.26,False,True
3393,1084,424,478,7404576,1.0,0.9998782161008036,0.7188328912466844,0.6939820742637645,0.7061889250814333,14,0.26,False,False
3394,1136358,1302426,700168,9643861382,1.0,0.9997924127779967,0.46595270429853564,0.6187541042163301,0.5315909255703095,14,0.28,False,True
3395,1082,306,480,7404694,1.0,0.9998938778882834,0.7795389048991355,0.6927016645326505,0.7335593220338983,14,0.28,False,False
3396,1092744,1093858,743782,9644069950,1.0,0.9998095117719108,0.4997452668569772,0.5950060059046265,0.5432310381374892,14,0.3,False,True
3397,1060,250,502,7404750,1.0,0.9998984684121999,0.8091603053435115,0.678617157490397,0.7381615598885795,14,0.3,False,False
3398,1090248,940452,746278,9644223356,1.0,0.9998251549765107,0.5368828482789186,0.5936469181487221,0.5638398169644081,14,0.32,False,True
3399,1050,210,512,7404790,1.0,0.9999025188744791,0.8333333333333334,0.6722151088348272,0.744153082919915,14,0.32,False,False
3400,1087876,337506,748650,9644826302,1.0,0.9998874099759101,0.7632171586283537,0.592355349175563,0.6670181991644155,14,0.34,False,True
3401,1034,184,528,7404816,1.0,0.9999038690285722,0.8489326765188834,0.6619718309859155,0.7438848920863309,14,0.34,False,False
3402,1087556,326394,748970,9644837414,1.0,0.9998885286656195,0.7691615686551858,0.5921811071555753,0.6691672235081877,14,0.36,False,True
3403,1028,154,534,7404846,1.0,0.9999071093983957,0.8697123519458545,0.6581306017925737,0.749271137026239,14,0.36,False,False
3404,1061892,325058,774634,9644838750,1.0,0.9998860068454518,0.7656310609611017,0.5782068971525587,0.6588490188852034,14,0.38,False,True
3405,1014,146,548,7404854,1.0,0.9999062993059398,0.8741379310344828,0.649167733674776,0.7450404114621603,14,0.38,False,False
3406,1032602,309382,803924,9644854426,1.0,0.9998845956295787,0.7694592483964041,0.562258307260556,0.6497396578900176,14,0.4,False,True
3407,980,140,582,7404860,1.0,0.9999025188744791,0.875,0.6274007682458387,0.7307979120059658,14,0.4,False,False
3408,1028348,216646,808178,9644947162,1.0,0.9998937675998218,0.8259863099741847,0.5599419774073441,0.6674290609828916,14,0.42,False,True
3409,970,118,592,7404882,1.0,0.9999041390593908,0.8915441176470589,0.6209987195902689,0.7320754716981132,14,0.42,False,False
3410,1021604,207496,814922,9644956312,1.0,0.999894017003773,0.8311805386054837,0.5562698268361025,0.6664896500747318,14,0.44,False,True
3411,944,102,618,7404898,1.0,0.9999027889052977,0.9024856596558317,0.6043533930857875,0.7239263803680982,14,0.44,False,False
3412,998938,181960,837588,9644981848,1.0,0.9998943145055768,0.8459138723242821,0.5439280467578461,0.6621131137022838,14,0.46,False,True
3413,926,88,636,7404912,1.0,0.9999022488436605,0.9132149901380671,0.5928297055057619,0.718944099378882,14,0.46,False,False
3414,980340,178148,856186,9644985660,1.0,0.9998927818011621,0.8462236984759445,0.5338013183586837,0.6546480250175792,14,0.48,False,True
3415,908,84,654,7404916,1.0,0.9999003586279303,0.9153225806451613,0.5813060179257362,0.7110415035238841,14,0.48,False,False
3416,975124,178148,861402,9644985660,1.0,0.9998922411149571,0.845528201499733,0.5309611734328836,0.6523009246778545,14,0.5,False,True
3417,886,84,676,7404916,1.0,0.9998973882889254,0.9134020618556701,0.5672215108834827,0.6998420221169037,14,0.5,False,False
3418,971922,101518,864604,9645062290,1.0,0.9998998526001295,0.9054274109405277,0.5292176642203813,0.6679954336236231,14,0.52,False,True
3419,870,72,692,7404928,1.0,0.9998968482272882,0.9235668789808917,0.5569782330345711,0.694888178913738,14,0.52,False,False
3420,936714,101514,899812,9645062294,1.0,0.9998962033828825,0.902223788994325,0.5100466859712305,0.6516828918230917,14,0.54,False,True
3421,854,70,708,7404930,1.0,0.9998949580115578,0.9242424242424242,0.5467349551856594,0.6870474658085277,14,0.54,False,False
3422,900492,96884,936034,9645066924,1.0,0.9998929285825399,0.9028611075462012,0.49032357832124346,0.6355138603946078,14,0.56,False,True
3423,822,58,740,7404942,1.0,0.9998922577033716,0.9340909090909091,0.5262483994878361,0.6732186732186732,14,0.56,False,False
3424,887966,96276,948560,9645067532,1.0,0.9998916931726106,0.902182593305305,0.48350309225134847,0.6295916573075134,14,0.58,False,True
3425,808,44,754,7404956,1.0,0.9998922577033716,0.9483568075117371,0.5172855313700384,0.6694283347141674,14,0.58,False,False
3426,879256,92926,957270,9645070882,1.0,0.9998911375594859,0.9044150169412724,0.47876044226980724,0.6260928512326664,14,0.6,False,True
3427,790,42,772,7404958,1.0,0.9998900974568228,0.9495192307692307,0.5057618437900128,0.6599832915622389,14,0.6,False,False
3428,871360,92156,965166,9645071652,1.0,0.9998903988842756,0.9043544684260563,0.4744610204266098,0.622390664140038,14,0.62,False,True
3429,754,36,808,7404964,1.0,0.9998860469945435,0.9544303797468354,0.4827144686299616,0.641156462585034,14,0.62,False,False
3430,847676,92156,988850,9645071652,1.0,0.9998879438206102,0.9019441772572119,0.46156493292226736,0.6106388297186458,14,0.64,False,True
3431,740,36,822,7404964,1.0,0.9998841567788131,0.9536082474226805,0.4737516005121639,0.6330196749358427,14,0.64,False,False
3432,827520,92156,1009006,9645071652,1.0,0.9998858544664792,0.8997951452468043,0.45058986368828974,0.6004784845232679,14,0.66,False,True
3433,718,36,844,7404964,1.0,0.9998811864398084,0.9522546419098143,0.45966709346991036,0.6200345423143351,14,0.66,False,False
3434,718522,90044,1118004,9645073764,1.0,0.999874774752962,0.8886374148801706,0.3912397646425915,0.5432869631755719,14,0.68,False,True
3435,678,34,884,7404966,1.0,0.9998760558542547,0.952247191011236,0.43405889884763127,0.5963060686015831,14,0.68,False,False
3436,703834,88116,1132692,9645075692,1.0,0.9998734520620158,0.8887353999621188,0.38324205592515437,0.5355453121885078,14,0.7000000000000001,False,True
3437,648,30,914,7404970,1.0,0.9998725454536126,0.9557522123893806,0.4148527528809219,0.5785714285714285,14,0.7000000000000001,False,False
3438,697630,10602,1138896,9645153206,1.0,0.9998808439970767,0.9850303290447198,0.3798639387626421,0.5482878922082178,14,0.72,False,True
3439,632,22,930,7404978,1.0,0.9998714653303381,0.9663608562691132,0.4046094750320102,0.5703971119133574,14,0.72,False,False
3440,685468,10438,1151058,9645153370,1.0,0.9998796002944141,0.9850008478156532,0.3732416529904831,0.5413515545530937,14,0.74,False,True
3441,610,20,952,7404980,1.0,0.9998687650221519,0.9682539682539683,0.3905249679897567,0.5565693430656934,14,0.74,False,False
3442,679540,9646,1156986,9645154162,1.0,0.9998790679009424,0.9860037783704254,0.3700138195702103,0.5380977720341829,14,0.76,False,True
3443,598,16,964,7404984,1.0,0.9998676848988776,0.9739413680781759,0.382842509603073,0.5496323529411765,14,0.76,False,False
3444,620214,9008,1216312,9645154800,1.0,0.9998729843518631,0.9856839080642444,0.33771043807710865,0.5030635734065282,14,0.78,False,True
3445,550,12,1012,7404988,1.0,0.9998617442208679,0.9786476868327402,0.352112676056338,0.5178907721280602,14,0.78,False,False
3446,605014,9008,1231512,9645154800,1.0,0.9998714087325541,0.9853295158805385,0.32943394212769106,0.4937785344339306,14,0.8,False,True
3447,536,12,1026,7404988,1.0,0.9998598540051377,0.9781021897810219,0.34314980793854033,0.5080568720379147,14,0.8,False,False
3448,583504,8792,1253022,9645155016,1.0,0.9998692014142933,0.985156070613342,0.31772161134664034,0.4804831313286853,14,0.8200000000000001,False,True
3449,482,10,1080,7404990,1.0,0.9998528332038535,0.9796747967479674,0.3085787451984635,0.46932814021421615,14,0.8200000000000001,False,False
3450,571406,8592,1265120,9645155216,1.0,0.9998679680775473,0.9851861558143304,0.3111341739784789,0.47291564246827256,14,0.84,False,True
3451,438,8,1124,7404992,1.0,0.9998471625566626,0.9820627802690582,0.28040973111395645,0.4362549800796813,14,0.84,False,False
3452,535262,6540,1301264,9645157268,1.0,0.9998644341292919,0.9879291696966789,0.291453537820864,0.4501162160980319,14,0.86,False,True
3453,406,6,1156,7404994,1.0,0.9998431120943834,0.9854368932038835,0.2599231754161332,0.41134751773049655,14,0.86,False,False
3454,516056,6540,1320470,9645157268,1.0,0.9998624432513676,0.987485552893631,0.2809957495837249,0.43749835743975934,14,0.88,False,True
3455,376,6,1186,7404994,1.0,0.9998390616321041,0.9842931937172775,0.2407170294494238,0.3868312757201646,14,0.88,False,False
3456,496142,1090,1340384,9645162718,1.0,0.9998609439252042,0.9978078643369694,0.270152450877363,0.42518718736047184,14,0.9,False,True
3457,318,4,1244,7404996,1.0,0.9998315007691828,0.9875776397515528,0.20358514724711907,0.3375796178343949,14,0.9,False,False
3458,429752,1020,1406774,9645162788,1.0,0.9998540692493771,0.9976321580789838,0.23400267679303205,0.37908735419869816,14,0.92,False,True
3459,244,2,1318,7404998,1.0,0.9998217796597125,0.991869918699187,0.15620998719590268,0.26991150442477874,14,0.92,False,False
